DATE,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-04-13T13:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0206,5","+0056,5","10164,5"
2023-04-13T14:53:00,FM-15,KAGC ,V020,"330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0239,5","+0061,5","10162,5"
2023-04-13T15:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0244,5","+0050,5","10158,5"
2023-04-13T16:53:00,FM-15,KAGC ,V020,"170,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0250,5","+0044,5","10153,5"
2023-04-13T17:53:00,FM-15,KAGC ,V020,"230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0050,5","10146,5"
2023-04-13T18:53:00,FM-15,KAGC ,V020,"200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0033,5","10138,5"
2023-04-13T19:53:00,FM-15,KAGC ,V020,"210,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0272,5","+0033,5","10131,5"
2023-04-13T20:53:00,FM-15,KAGC ,V020,"230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0272,5","+0017,5","10124,5"
2023-04-13T21:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0278,5","+0033,5","10120,5"
2023-04-13T22:53:00,FM-15,KAGC ,V020,"230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0022,5","10120,5"
2023-04-13T23:53:00,FM-15,KAGC ,V020,"270,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0256,5","+0022,5","10122,5"
2023-04-14T00:53:00,FM-15,KAGC ,V020,"280,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0250,5","+0017,5","10123,5"
2023-04-14T01:53:00,FM-15,KAGC ,V020,"290,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0022,5","10123,5"
2023-04-14T02:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0228,5","+0022,5","10122,5"
2023-04-14T03:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0217,5","+0039,5","10124,5"
2023-04-14T04:53:00,FM-15,KAGC ,V020,"040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0211,5","+0028,5","10122,5"
2023-04-14T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-14T05:53:00,FM-15,KAGC ,V020,"090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0039,5","10122,5"
2023-04-14T06:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","+0044,5","10120,5"
2023-04-14T07:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","+0044,5","10121,5"
2023-04-14T08:53:00,FM-15,KAGC ,V020,"160,5,N,0031,5","22000,5,9,N","011265,5,N,5","+0139,5","+0056,5","10122,5"
2023-04-14T09:53:00,FM-15,KAGC ,V020,"160,5,N,0031,5","22000,5,9,N","011265,5,N,5","+0128,5","+0067,5","10124,5"
2023-04-14T10:53:00,FM-15,KAGC ,V020,"130,5,N,0015,5","22000,5,9,N","006437,5,N,5","+0133,5","+0067,5","10127,5"
2023-04-14T11:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","011265,5,N,5","+0139,5","+0072,5","10132,5"
2023-04-14T12:53:00,FM-15,KAGC ,V020,"130,5,N,0015,5","22000,5,9,N","011265,5,N,5","+0167,5","+0078,5","10133,5"
2023-04-14T13:53:00,FM-15,KAGC ,V020,"140,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0194,5","+0078,5","10132,5"
2023-04-14T14:53:00,FM-15,KAGC ,V020,"230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0222,5","+0056,5","10130,5"
2023-04-14T15:53:00,FM-15,KAGC ,V020,"220,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0239,5","+0061,5","10127,5"
2023-04-14T16:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","22000,5,9,N","999999,7,N,5","+0256,5","+0067,5","10120,5"
2023-04-14T17:53:00,FM-15,KAGC ,V020,"210,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0061,5","10114,5"
2023-04-14T18:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0267,5","+0056,5","10107,5"
2023-04-14T19:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0278,5","+0044,5","10098,5"
2023-04-14T20:53:00,FM-15,KAGC ,V020,"200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0050,5","10092,5"
2023-04-14T21:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0272,5","+0044,5","10089,5"
2023-04-14T22:53:00,FM-15,KAGC ,V020,"320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0261,5","+0044,5","10087,5"
2023-04-14T23:53:00,FM-15,KAGC ,V020,"300,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0250,5","+0039,5","10089,5"
2023-04-15T00:53:00,FM-15,KAGC ,V020,"320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0239,5","+0039,5","10090,5"
2023-04-15T01:53:00,FM-15,KAGC ,V020,"310,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0039,5","10092,5"
2023-04-15T02:53:00,FM-15,KAGC ,V020,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0222,5","+0050,5","10093,5"
2023-04-15T03:53:00,FM-15,KAGC ,V020,"240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0211,5","+0078,5","10093,5"
2023-04-15T04:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0206,5","+0100,5","10092,5"
2023-04-15T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-15T05:53:00,FM-15,KAGC ,V020,"210,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0194,5","+0117,5","10102,5"
2023-04-15T06:53:00,FM-15,KAGC ,V020,"240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0178,5","+0122,5","10097,5"
2023-04-15T07:53:00,FM-15,KAGC ,V020,"200,5,N,0031,5","03658,5,M,N","016093,5,N,5","+0172,5","+0128,5","10097,5"
2023-04-15T08:53:00,FM-15,KAGC ,V020,"230,5,N,0036,5","03658,5,M,N","016093,5,N,5","+0161,5","+0133,5","10094,5"
2023-04-15T09:53:00,FM-15,KAGC ,V020,"200,5,N,0031,5","03353,5,M,N","016093,5,N,5","+0156,5","+0133,5","10095,5"
2023-04-15T10:53:00,FM-15,KAGC ,V020,"180,5,N,0036,5","02896,5,M,N","016093,5,N,5","+0156,5","+0133,5","10106,5"
2023-04-15T11:53:00,FM-15,KAGC ,V020,"190,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0156,5","+0133,5","10115,5"
2023-04-15T12:53:00,FM-15,KAGC ,V020,"210,5,N,0041,5","02743,5,M,N","016093,5,N,5","+0161,5","+0139,5","10119,5"
2023-04-15T13:53:00,FM-15,KAGC ,V020,"230,5,N,0046,5","03353,5,M,N","016093,5,N,5","+0167,5","+0133,5","10118,5"
2023-04-15T14:35:00,FM-16,KAGC ,V020,"210,5,N,0026,5","00366,5,M,N","016093,5,N,5","+0167,5","+0133,5","99999,9"
2023-04-15T14:53:00,FM-15,KAGC ,V020,"200,5,N,0031,5","00366,5,M,N","016093,5,N,5","+0167,5","+0133,5","10121,5"
2023-04-15T15:00:00,FM-16,KAGC ,V020,"200,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0167,5","+0133,5","99999,9"
2023-04-15T15:51:00,FM-16,KAGC ,V020,"999,9,V,0021,5","00488,5,M,N","016093,5,N,5","+0180,5","+0140,5","99999,9"
2023-04-15T15:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","00488,5,M,N","016093,5,N,5","+0183,5","+0133,5","10118,5"
2023-04-15T16:00:00,FM-16,KAGC ,V020,"999,9,V,0021,5","02438,5,M,N","016093,5,N,5","+0183,5","+0133,5","99999,9"
2023-04-15T16:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0211,5","+0139,5","10114,5"
2023-04-15T17:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0228,5","+0128,5","10109,5"
2023-04-15T18:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0117,5","10104,5"
2023-04-15T19:53:00,FM-15,KAGC ,V020,"220,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0228,5","+0117,5","10102,5"
2023-04-15T20:53:00,FM-15,KAGC ,V020,"250,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0244,5","+0117,5","10095,5"
2023-04-15T21:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0244,5","+0117,5","10100,5"
2023-04-15T22:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0239,5","+0117,5","10100,5"
2023-04-15T23:37:00,FM-16,KAGC ,V020,"310,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0228,5","+0117,5","99999,9"
2023-04-15T23:51:00,FM-16,KAGC ,V020,"340,5,N,0057,5","01524,5,M,N","009656,5,N,5","+0210,5","+0120,5","99999,9"
2023-04-15T23:53:00,FM-15,KAGC ,V020,"350,5,N,0051,5","01524,5,M,N","008047,5,N,5","+0194,5","+0128,5","10112,5"
2023-04-16T00:53:00,FM-15,KAGC ,V020,"100,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0167,5","+0133,5","10096,5"
2023-04-16T01:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","01524,5,M,N","016093,5,N,5","+0172,5","+0144,5","10112,5"
2023-04-16T02:53:00,FM-15,KAGC ,V020,"130,5,N,0015,5","03658,5,M,N","016093,5,N,5","+0178,5","+0133,5","10119,5"
2023-04-16T03:12:00,FM-16,KAGC ,V020,"999,9,V,0015,5","03353,5,M,N","016093,5,N,5","+0167,5","+0139,5","99999,9"
2023-04-16T03:30:00,FM-16,KAGC ,V020,"130,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0167,5","+0139,5","99999,9"
2023-04-16T03:53:00,FM-15,KAGC ,V020,"140,5,N,0026,5","03353,5,M,N","016093,5,N,5","+0167,5","+0133,5","10113,5"
2023-04-16T04:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","+0128,5","10108,5"
2023-04-16T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-16T05:53:00,FM-15,KAGC ,V020,"160,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0133,5","10106,5"
2023-04-16T06:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0161,5","+0122,5","10100,5"
2023-04-16T07:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0122,5","10102,5"
2023-04-16T08:53:00,FM-15,KAGC ,V020,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0150,5","+0117,5","10104,5"
2023-04-16T09:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","+0117,5","10096,5"
2023-04-16T10:53:00,FM-15,KAGC ,V020,"180,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0150,5","+0117,5","10100,5"
2023-04-16T11:53:00,FM-15,KAGC ,V020,"160,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0156,5","+0122,5","10098,5"
2023-04-16T12:53:00,FM-15,KAGC ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0128,5","10097,5"
2023-04-16T13:53:00,FM-15,KAGC ,V020,"180,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0200,5","+0133,5","10088,5"
2023-04-16T14:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0228,5","+0133,5","10078,5"
2023-04-16T15:53:00,FM-15,KAGC ,V020,"200,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0239,5","+0122,5","10070,5"
2023-04-16T16:53:00,FM-15,KAGC ,V020,"180,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0250,5","+0117,5","10059,5"
2023-04-16T17:53:00,FM-15,KAGC ,V020,"160,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0244,5","+0117,5","10051,5"
2023-04-16T18:53:00,FM-15,KAGC ,V020,"180,5,N,0051,5","03353,5,M,N","016093,5,N,5","+0256,5","+0117,5","10037,5"
2023-04-16T19:53:00,FM-15,KAGC ,V020,"170,5,N,0057,5","03048,5,M,N","016093,5,N,5","+0256,5","+0100,5","10027,5"
2023-04-16T20:53:00,FM-15,KAGC ,V020,"190,5,N,0041,5","02286,5,M,N","016093,5,N,5","+0250,5","+0106,5","10022,5"
2023-04-16T21:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","02286,5,M,N","009656,5,N,5","+0211,5","+0128,5","10029,5"
2023-04-16T22:53:00,FM-15,KAGC ,V020,"240,5,N,0046,5","02438,5,M,N","009656,5,N,5","+0183,5","+0144,5","10031,5"
2023-04-16T23:43:00,FM-16,KAGC ,V020,"280,5,N,0072,5","00762,5,M,N","016093,5,N,5","+0139,5","+0122,5","99999,9"
2023-04-16T23:53:00,FM-15,KAGC ,V020,"270,5,N,0093,5","00945,5,M,N","011265,5,N,5","+0133,5","+0106,5","10050,5"
2023-04-17T00:53:00,FM-15,KAGC ,V020,"290,5,N,0041,5","01402,5,M,N","008047,5,N,5","+0122,5","+0106,5","10061,5"
2023-04-17T01:28:00,FM-16,KAGC ,V020,"270,5,N,0021,5","00457,5,M,N","012875,5,N,5","+0122,5","+0106,5","99999,9"
2023-04-17T01:37:00,FM-16,KAGC ,V020,"250,5,N,0041,5","01676,5,M,N","016093,5,N,5","+0122,5","+0106,5","99999,9"
2023-04-17T01:53:00,FM-15,KAGC ,V020,"270,5,N,0046,5","01676,5,M,N","016093,5,N,5","+0122,5","+0094,5","10073,5"
2023-04-17T02:06:00,FM-16,KAGC ,V020,"240,5,N,0067,5","00518,5,M,N","016093,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-17T02:24:00,FM-16,KAGC ,V020,"220,5,N,0046,5","01981,5,M,N","009656,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-17T02:51:00,FM-16,KAGC ,V020,"240,5,V,0041,5","00853,5,M,N","008047,5,N,5","+0110,5","+0090,5","99999,9"
2023-04-17T02:53:00,FM-15,KAGC ,V020,"250,5,N,0041,5","00914,5,M,N","009656,5,N,5","+0111,5","+0094,5","10083,5"
2023-04-17T03:14:00,FM-16,KAGC ,V020,"250,5,N,0051,5","00884,5,M,N","011265,5,N,5","+0106,5","+0083,5","99999,9"
2023-04-17T03:53:00,FM-15,KAGC ,V020,"300,5,N,0031,5","00640,5,M,N","016093,5,N,5","+0106,5","+0089,5","10080,5"
2023-04-17T04:11:00,FM-16,KAGC ,V020,"300,5,N,0041,5","00427,5,M,N","016093,5,N,5","+0100,5","+0078,5","99999,9"
2023-04-17T04:25:00,FM-16,KAGC ,V020,"270,5,N,0057,5","01433,5,M,N","016093,5,N,5","+0094,5","+0050,5","99999,9"
2023-04-17T04:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","01494,5,M,N","016093,5,N,5","+0089,5","+0050,5","10079,5"
2023-04-17T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-17T05:53:00,FM-15,KAGC ,V020,"260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0083,5","+0033,5","10072,5"
2023-04-17T06:53:00,FM-15,KAGC ,V020,"210,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0078,5","+0028,5","10067,5"
2023-04-17T07:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0072,5","+0022,5","10056,5"
2023-04-17T08:53:00,FM-15,KAGC ,V020,"210,5,N,0046,5","01280,5,M,N","016093,5,N,5","+0072,5","+0017,5","10051,5"
2023-04-17T09:53:00,FM-15,KAGC ,V020,"210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0067,5","+0011,5","10048,5"
2023-04-17T10:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","01189,5,M,N","016093,5,N,5","+0072,5","+0017,5","10043,5"
2023-04-17T11:53:00,FM-15,KAGC ,V020,"190,5,N,0026,5","00914,5,M,N","016093,5,N,5","+0072,5","+0022,5","10047,5"
2023-04-17T12:53:00,FM-15,KAGC ,V020,"200,5,N,0036,5","01676,5,M,N","016093,5,N,5","+0078,5","+0017,5","10048,5"
2023-04-17T13:53:00,FM-15,KAGC ,V020,"230,5,N,0062,5","01219,5,M,N","016093,5,N,5","+0089,5","+0022,5","10043,5"
2023-04-17T14:53:00,FM-15,KAGC ,V020,"210,5,N,0082,5","01402,5,M,N","016093,5,N,5","+0089,5","+0017,5","10042,5"
2023-04-17T15:53:00,FM-15,KAGC ,V020,"200,5,V,0046,5","01311,5,M,N","016093,5,N,5","+0089,5","+0022,5","10044,5"
2023-04-17T16:53:00,FM-15,KAGC ,V020,"230,5,N,0088,5","01128,5,M,N","011265,5,N,5","+0067,5","+0028,5","10049,5"
2023-04-17T17:49:00,FM-16,KAGC ,V020,"240,5,N,0082,5","00823,5,M,N","004023,5,N,5","+0060,5","+0030,5","99999,9"
2023-04-17T17:53:00,FM-15,KAGC ,V020,"240,5,N,0103,5","00884,5,M,N","004023,5,N,5","+0061,5","+0028,5","10055,5"
2023-04-17T18:01:00,FM-16,KAGC ,V020,"230,5,N,0082,5","00914,5,M,N","008047,5,N,5","+0061,5","+0028,5","99999,9"
2023-04-17T18:53:00,FM-15,KAGC ,V020,"240,5,N,0077,5","01829,5,M,N","016093,5,N,5","+0078,5","+0011,5","10053,5"
2023-04-17T19:53:00,FM-15,KAGC ,V020,"210,5,N,0041,5","01006,5,M,N","009656,5,N,5","+0061,5","+0028,5","10052,5"
2023-04-17T20:15:00,FM-16,KAGC ,V020,"210,5,N,0057,5","00671,5,M,N","016093,5,N,5","+0061,5","+0028,5","99999,9"
2023-04-17T20:53:00,FM-15,KAGC ,V020,"230,5,N,0072,5","00884,5,M,N","016093,5,N,5","+0067,5","+0017,5","10054,5"
2023-04-17T21:00:00,FM-16,KAGC ,V020,"220,5,N,0088,5","01433,5,M,N","016093,5,N,5","+0067,5","+0017,5","99999,9"
2023-04-17T21:32:00,FM-16,KAGC ,V020,"230,5,N,0067,5","00853,5,M,N","016093,5,N,5","+0067,5","+0011,5","99999,9"
2023-04-17T21:43:00,FM-16,KAGC ,V020,"230,5,N,0062,5","01676,5,M,N","016093,5,N,5","+0067,5","+0011,5","99999,9"
2023-04-17T21:53:00,FM-15,KAGC ,V020,"220,5,N,0062,5","01676,5,M,N","016093,5,N,5","+0067,5","+0011,5","10061,5"
2023-04-17T22:18:00,FM-16,KAGC ,V020,"270,5,N,0036,5","00884,5,M,N","004828,5,N,5","+0056,5","+0028,5","99999,9"
2023-04-17T22:51:00,FM-16,KAGC ,V020,"230,5,N,0072,5","00884,5,M,N","016093,5,N,5","+0060,5","+0020,5","99999,9"
2023-04-17T22:53:00,FM-15,KAGC ,V020,"230,5,N,0077,5","01676,5,M,N","016093,5,N,5","+0056,5","+0022,5","10068,5"
2023-04-17T23:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","01189,5,M,N","016093,5,N,5","+0044,5","+0011,5","10076,5"
2023-04-18T00:53:00,FM-15,KAGC ,V020,"240,5,N,0051,5","01067,5,M,N","016093,5,N,5","+0050,5","+0006,5","10075,5"
2023-04-18T01:53:00,FM-15,KAGC ,V020,"230,5,N,0072,5","01128,5,M,N","016093,5,N,5","+0050,5","+0000,5","10078,5"
2023-04-18T02:53:00,FM-15,KAGC ,V020,"240,5,N,0067,5","00975,5,M,N","016093,5,N,5","+0039,5","+0011,5","10080,5"
2023-04-18T03:24:00,FM-16,KAGC ,V020,"240,5,N,0098,5","00762,5,M,N","016093,5,N,5","+0033,5","+0006,5","99999,9"
2023-04-18T03:53:00,FM-15,KAGC ,V020,"250,5,N,0077,5","00579,5,M,N","016093,5,N,5","+0033,5","+0006,5","10082,5"
2023-04-18T04:42:00,FM-16,KAGC ,V020,"240,5,N,0051,5","01981,5,M,N","016093,5,N,5","+0033,5","+0006,5","99999,9"
2023-04-18T04:53:00,FM-15,KAGC ,V020,"240,5,N,0051,5","02134,5,M,N","016093,5,N,5","+0033,5","+0000,5","10080,5"
2023-04-18T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-18T05:13:00,FM-16,KAGC ,V020,"250,5,N,0051,5","00701,5,M,N","016093,5,N,5","+0028,5","+0006,5","99999,9"
2023-04-18T05:53:00,FM-15,KAGC ,V020,"240,5,N,0062,5","00549,5,M,N","016093,5,N,5","+0028,5","+0006,5","10078,5"
2023-04-18T06:53:00,FM-15,KAGC ,V020,"240,5,N,0051,5","00701,5,M,N","008047,5,N,5","+0022,5","+0000,5","10077,5"
2023-04-18T07:53:00,FM-15,KAGC ,V020,"240,5,N,0036,5","00427,5,M,N","014484,5,N,5","+0028,5","+0006,5","10077,5"
2023-04-18T08:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","00427,5,M,N","014484,5,N,5","+0028,5","+0006,5","10077,5"
2023-04-18T09:08:00,FM-16,KAGC ,V020,"260,5,N,0051,5","00549,5,M,N","016093,5,N,5","+0028,5","+0006,5","99999,9"
2023-04-18T09:41:00,FM-16,KAGC ,V020,"260,5,N,0062,5","01128,5,M,N","016093,5,N,5","+0028,5","-0006,5","99999,9"
2023-04-18T09:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","01067,5,M,N","016093,5,N,5","+0028,5","-0011,5","10078,5"
2023-04-18T10:51:00,FM-16,KAGC ,V020,"270,5,N,0046,5","00884,5,M,N","016093,5,N,5","+0030,5","-0010,5","99999,9"
2023-04-18T10:53:00,FM-15,KAGC ,V020,"280,5,N,0051,5","00884,5,M,N","016093,5,N,5","+0028,5","-0011,5","10081,5"
2023-04-18T11:53:00,FM-15,KAGC ,V020,"280,5,N,0051,5","00640,5,M,N","016093,5,N,5","+0033,5","-0017,5","10089,5"
2023-04-18T12:00:00,FM-16,KAGC ,V020,"280,5,V,0057,5","00945,5,M,N","016093,5,N,5","+0033,5","-0022,5","99999,9"
2023-04-18T12:53:00,FM-15,KAGC ,V020,"250,5,N,0072,5","01189,5,M,N","016093,5,N,5","+0033,5","-0028,5","10099,5"
2023-04-18T13:53:00,FM-15,KAGC ,V020,"250,5,N,0082,5","01158,5,M,N","016093,5,N,5","+0039,5","-0028,5","10104,5"
2023-04-18T14:53:00,FM-15,KAGC ,V020,"270,5,N,0051,5","01036,5,M,N","016093,5,N,5","+0039,5","-0022,5","10116,5"
2023-04-18T15:53:00,FM-15,KAGC ,V020,"250,5,N,0072,5","00975,5,M,N","016093,5,N,5","+0039,5","-0028,5","10123,5"
2023-04-18T16:53:00,FM-15,KAGC ,V020,"280,5,N,0062,5","00975,5,M,N","016093,5,N,5","+0050,5","-0028,5","10127,5"
2023-04-18T17:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","01158,5,M,N","016093,5,N,5","+0067,5","-0017,5","10124,5"
2023-04-18T18:53:00,FM-15,KAGC ,V020,"280,5,N,0062,5","01311,5,M,N","016093,5,N,5","+0078,5","-0028,5","10123,5"
2023-04-18T19:53:00,FM-15,KAGC ,V020,"290,5,N,0067,5","01372,5,M,N","016093,5,N,5","+0094,5","-0017,5","10119,5"
2023-04-18T20:53:00,FM-15,KAGC ,V020,"280,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0111,5","+0000,5","10116,5"
2023-04-18T21:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0111,5","-0006,5","10120,5"
2023-04-18T22:53:00,FM-15,KAGC ,V020,"320,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0106,5","-0006,5","10125,5"
2023-04-18T23:53:00,FM-15,KAGC ,V020,"330,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0083,5","+0000,5","10133,5"
2023-04-19T00:53:00,FM-15,KAGC ,V020,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0072,5","-0006,5","10143,5"
2023-04-19T01:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0072,5","-0011,5","10153,5"
2023-04-19T02:53:00,FM-15,KAGC ,V020,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0067,5","-0011,5","10159,5"
2023-04-19T03:53:00,FM-15,KAGC ,V020,"200,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0061,5","-0006,5","10163,5"
2023-04-19T04:53:00,FM-15,KAGC ,V020,"310,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0061,5","-0006,5","10172,5"
2023-04-19T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-19T05:53:00,FM-15,KAGC ,V020,"300,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0056,5","-0006,5","10175,5"
2023-04-19T06:53:00,FM-15,KAGC ,V020,"320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0050,5","-0011,5","10174,5"
2023-04-19T07:53:00,FM-15,KAGC ,V020,"270,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0044,5","-0011,5","10175,5"
2023-04-19T08:53:00,FM-15,KAGC ,V020,"250,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0039,5","-0011,5","10181,5"
2023-04-19T09:53:00,FM-15,KAGC ,V020,"250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0011,5","10187,5"
2023-04-19T10:53:00,FM-15,KAGC ,V020,"260,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0033,5","-0011,5","10190,5"
2023-04-19T11:53:00,FM-15,KAGC ,V020,"160,5,N,0015,5","22000,5,9,N","014484,5,N,5","+0033,5","+0000,5","10205,5"
2023-04-19T12:53:00,FM-15,KAGC ,V020,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0067,5","-0006,5","10211,5"
2023-04-19T13:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0089,5","-0017,5","10215,5"
2023-04-19T14:53:00,FM-15,KAGC ,V020,"240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","-0017,5","10217,5"
2023-04-19T15:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","-0006,5","10219,5"
